Product ID,Product Name,Main Category,Actual Price (Rs),Discounted Price (Rs),Discount Amount (Rs),Discount %,Discount Label,Rating,Rating Count,Rating Label,Price Category,Value Score
B09JKNF147,Electvision Remote Control Compatible with Kodak/Thomson Smart led tv (Without Voice) Before Placing Order for verification Contact Our coustmer Care 7738090464,Electronics,"1,999.00",339.00,"1,660.00",83.00,High (>50%),4.0,343,Good (4-4.5),Mid-range (500-2000),81.50
B0B9959XF3,Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB (Black),Electronics,"22,990.00","12,499.00","10,491.00",46.00,Medium (20-50%),4.3,"1,611",Good (4-4.5),Premium (>2000),66.00
B09PNR6F8Q,"realme 10W Fast Charging Micro-USB Cable (Braided, Black)",Computers&Accessories,399.00,249.00,150.00,38.00,Medium (20-50%),4.0,"6,558",Good (4-4.5),Budget (<500),59.00
B07M69276N,"TP-Link AC1300 USB WiFi Adapter (Archer T3U) - 2.4G/5G Dual Band Mini Wireless Network Adapter for PC Desktop, MU-MIMO Wi-Fi Dongle, USB 3.0, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.15 and earlier",Computers&Accessories,"2,499.00","1,399.00","1,100.00",44.00,Medium (20-50%),4.4,"23,169",Good (4-4.5),Premium (>2000),66.00
B0B1YZ9CB8,Acer 139 cm (55 inches) I Series 4K Ultra HD Android Smart LED TV AR55AR2851UDFL (Black),Electronics,"47,990.00","32,999.00","14,991.00",31.00,Medium (20-50%),4.3,"4,703",Good (4-4.5),Premium (>2000),58.50
B09YLYB9PB,"Ambrane 60W / 3A Fast Charging Output Cable with Micro to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACM - AZ1, Black)",Computers&Accessories,399.00,149.00,250.00,63.00,High (>50%),4.0,"1,423",Good (4-4.5),Budget (<500),71.50
B08CTNJ985,"Wayona USB Type C 65W Fast Charging 2M/6Ft Long Flash Charge Cable 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S21 S10 S9 S8, iQOO Z3, Vivo, Note 10 9 8, A20e A40 A50 A70, Moto G7 G8 (2M, Grey)",Computers&Accessories,999.00,325.00,674.00,67.00,High (>50%),4.3,"2,651",Good (4-4.5),Mid-range (500-2000),76.50
B0BP7XLX48,"Syncwire LTG to USB Cable for Fast Charging Compatible with Phone 5/ 5C/ 5S/ 6/ 6S/ 7/8/ X/XR/XS Max/ 11/12/ 13 Series and Pad Air/Mini, Pod & Other Devices (1.1 Meter, White)",Computers&Accessories,"1,999.00",399.00,"1,600.00",80.00,High (>50%),5.0,5,Excellent (>=4.5),Mid-range (500-2000),90.00
B09LHXNZLR,"Skadioo WiFi Adapter for pc | Car Accessories, WiFi Dongle for pc | USB WiFi Adapter for pc | Wi-Fi Receiver 2.4GHz, 802.11b/g/n UNano Size WiFi Dongle Compatible Adapter,WiFi dongle for pc",Computers&Accessories,499.00,199.00,300.00,60.00,High (>50%),3.7,612,Average (3-4),Budget (<500),67.00
B0B3N8VG24,"FLiX (Beetel USB to Type C PVC Data Sync & 15W(3A) TPE Fast Charging Cable, Made in India, 480Mbps Data Sync, 1 Meter Long cable for all Andriod & all Type C Devices (Black)(XCD - FPC02)",Computers&Accessories,299.00,88.00,211.00,71.00,High (>50%),4.0,"9,378",Good (4-4.5),Budget (<500),75.50
